generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_odom_3,R_imu_0,R_imu_1,R_imu_2,R_imu_3
129,0.2265,578.4701,110.3233,338.1769,652.0255,150.8817,600.748,15.2807,147.224,47.3025,318.2331,926.7158,718.8958,913.0846,120.9772,304.6708,31.8609
129,0.2271,728.5602,114.9973,273.1526,402.5188,184.8357,791.6798,10.7155,224.9448,41.8376,352.8787,529.3797,706.7917,203.7034,188.9207,357.6044,34.7426
129,0.2451,515.315,129.1953,217.6838,734.0032,241.5487,631.2469,11.6477,204.2424,42.4347,340.7864,612.9552,823.9649,919.6162,207.1974,78.5322,43.0269
129,0.2237,532.7023,72.8969,258.2139,571.1941,224.9894,674.175,11.4818,176.0576,34.7903,251.3949,691.0896,665.0814,828.7504,182.7039,342.4153,35.4543
129,0.2243,638.2013,115.2307,206.9732,686.8618,178.1448,580.0726,13.8937,139.6589,30.5808,331.204,570.584,596.337,204.9974,126.2109,311.0669,29.5004
129,0.2266,616.5567,124.4489,306.882,541.9375,144.7186,676.7567,9.9608,315.0849,37.0282,315.1742,468.0183,505.1404,871.1237,153.8052,308.6511,35.3697
129,0.224,537.2507,143.2714,242.9177,368.5368,174.8719,582.5953,13.7289,248.329,33.3805,310.4094,590.6606,828.5625,199.8555,201.3347,254.1066,36.3991
129,0.2239,688.772,109.4699,292.3649,554.4576,158.6087,729.1149,10.0494,186.0096,34.7903,304.9473,631.4632,620.322,929.1397,182.7039,273.7683,32.8504
129,0.2238,532.7023,159.0808,271.4594,687.231,208.1196,699.2641,11.9673,273.1935,59.6995,313.2764,691.0896,665.0814,179.5749,207.6314,305.8183,35.4543
129,0.2263,482.4623,95.0028,273.1526,589.9282,253.3968,863.8989,11.6936,189.4626,30.9532,415.0656,801.5818,742.7646,905.0479,126.377,268.0908,34.7426
129,0.2261,615.6519,271.9935,233.5621,309.9477,205.937,623.6603,14.5181,161.4932,53.6504,294.2528,496.6688,773.7095,169.4008,206.243,316.732,22.6627
130,0.2237,688.772,103.6182,220.6967,548.3724,158.6087,709.9091,10.9085,162.3203,38.3716,352.8787,644.155,643.1377,192.1109,141.7336,305.8183,33.4614
130,0.2238,532.7023,109.4699,292.3649,687.231,158.6087,699.2641,10.0494,273.1935,59.6995,313.2764,691.0896,665.0814,179.5749,207.6314,305.8183,32.8504
130,0.2463,426.7096,134.3649,265.0098,759.9276,222.4614,601.7917,14.6169,205.0922,43.4016,319.0489,650.0644,816.0456,198.6466,220.7572,78.4328,36.9419
130,0.2268,722.9657,115.2784,222.004,658.3415,210.5754,847.1464,11.1682,212.1107,34.5856,452.755,832.9104,698.4965,839.8235,149.0646,267.4748,35.9245
130,0.2242,638.2013,114.9973,206.9732,686.8618,184.8357,580.0726,10.7155,139.6589,30.5808,331.204,570.584,706.7917,180.9563,126.2109,311.0669,36.0243
130,0.2239,481.2754,159.0808,221.9475,589.9282,155.1165,709.9091,14.8944,142.9272,30.9532,352.8787,644.155,1000.0,179.5749,188.9207,281.9687,34.7688
130,0.2238,616.5567,159.0808,292.3649,309.0843,155.1165,676.7567,14.8944,142.9272,34.7312,305.2082,644.155,505.1404,152.3947,188.9207,308.6511,34.7688
130,0.2238,798.9229,132.1784,207.9372,312.9808,238.4659,635.0989,12.2114,209.4531,29.7929,286.6409,702.4988,704.3517,963.4347,214.2001,354.2792,21.0072
130,0.2238,537.2507,143.2714,258.2139,571.1941,174.8719,582.5953,13.7289,248.329,33.3805,310.4094,691.0896,665.0814,199.8555,182.7039,342.4153,35.4543
130,0.2255,615.6519,271.9935,220.6967,548.3724,158.6087,709.9091,10.9085,161.4932,53.6504,352.8787,496.6688,643.1377,169.4008,141.7336,305.8183,22.6627
130,0.2271,728.5602,114.9973,273.1526,402.5188,184.8357,791.6798,10.7155,224.9448,41.8376,352.8787,529.3797,706.7917,203.7034,188.9207,357.6044,34.7426
130,0.2252,541.4501,179.2249,248.5439,293.8159,147.2899,653.2266,14.6835,175.8715,44.0245,266.1861,554.5307,603.773,150.3209,92.62,331.0706,26.9384
130,0.2243,712.1796,119.7713,345.3078,400.17,149.4454,783.0396,9.8512,266.5833,33.7546,330.7157,679.326,808.8799,840.1533,170.3574,380.4054,35.9659
130,0.2282,578.4701,110.3233,227.109,652.0255,152.5974,600.748,15.2807,194.4452,41.4725,318.2331,926.7158,656.4925,156.4049,120.9772,273.067,31.8609
130,0.2242,537.2507,143.2714,251.7368,295.6349,174.8719,582.5953,12.3553,163.7517,33.3805,292.2752,590.6606,604.4308,712.6625,109.8013,320.3108,24.0557
130,0.2247,615.6519,165.9311,233.5621,284.0587,205.937,623.6603,15.1558,194.4452,41.4725,294.2528,704.0931,656.4925,169.4008,94.0076,273.067,37.013
130,0.2257,628.5297,124.9291,311.9096,522.7238,120.4069,629.7118,9.0796,226.5534,43.5023,358.0192,490.7081,692.2646,170.6358,199.1579,306.5731,35.857
130,0.226,688.772,109.4699,292.3649,589.9282,158.6087,863.8989,10.0494,189.4626,30.9532,304.9473,801.5818,742.7646,905.0479,126.377,273.7683,34.7426
130,0.2247,482.4623,103.6182,220.6967,589.9282,253.3968,709.9091,10.9085,189.4626,38.3716,352.8787,801.5818,742.7646,905.0479,141.7336,305.8183,33.4614
130,0.2238,532.7023,72.8969,258.2139,571.1941,224.9894,674.175,11.4818,176.0576,59.6995,313.2764,691.0896,665.0814,828.7504,207.6314,305.8183,35.4543
131,0.2237,688.772,103.6182,220.6967,548.3724,158.6087,709.9091,10.9085,162.3203,38.3716,352.8787,644.155,643.1377,192.1109,141.7336,305.8183,33.4614
131,0.2268,638.2013,114.9973,345.3078,400.17,149.4454,783.0396,9.8512,266.5833,33.7546,331.204,570.584,808.8799,180.9563,170.3574,380.4054,35.9659
131,0.2243,712.1796,119.7713,345.3078,522.7238,120.4069,629.7118,9.8512,226.5534,43.5023,330.7157,679.326,692.2646,170.6358,170.3574,380.4054,35.9659
131,0.2238,616.5567,143.2714,292.3649,309.0843,155.1165,676.7567,13.7289,248.329,34.7312,305.2082,691.0896,665.0814,199.8555,182.7039,342.4153,35.4543
131,0.2239,532.7023,72.8969,258.2139,571.1941,174.8719,582.5953,13.7289,176.0576,33.3805,310.4094,691.0896,665.0814,828.7504,207.6314,305.8183,35.4543
131,0.2282,616.5567,110.3233,227.109,652.0255,155.1165,676.7567,14.8944,142.9272,34.7312,318.2331,926.7158,656.4925,152.3947,188.9207,273.067,34.7688
131,0.2239,728.5602,114.9973,273.1526,400.17,149.4454,791.6798,9.8512,224.9448,41.8376,330.7157,679.326,706.7917,203.7034,170.3574,357.6044,35.9659
131,0.2275,553.1158,280.012,221.5594,667.9066,173.8092,594.5868,10.1894,142.2426,50.1937,280.6023,435.6297,641.6039,148.6842,172.1961,300.2075,21.4772
131,0.2422,350.3962,167.8525,264.6221,297.6818,242.8211,546.9552,14.0857,211.9154,38.8413,310.5799,531.5401,496.4225,198.0286,189.6644,78.928,46.7021
131,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
131,0.2305,594.6181,271.7994,324.8234,404.0164,138.7696,716.6443,10.9793,147.2332,47.849,343.8704,438.2501,720.0912,833.2356,150.4568,341.0315,36.7789
131,0.2239,481.2754,159.0808,258.2139,589.9282,174.8719,582.5953,13.7289,248.329,30.9532,310.4094,644.155,665.0814,199.8555,182.7039,281.9687,34.7688
131,0.2238,537.2507,159.0808,258.2139,589.9282,174.8719,582.5953,14.8944,142.9272,33.3805,310.4094,691.0896,665.0814,179.5749,188.9207,342.4153,34.7688
131,0.2247,532.7023,103.6182,220.6967,687.231,253.3968,699.2641,10.0494,189.4626,38.3716,313.2764,801.5818,742.7646,905.0479,207.6314,305.8183,33.4614
131,0.2247,564.717,141.427,209.631,743.2602,243.4475,610.9669,13.7504,245.1392,37.9708,312.7327,498.6896,762.773,159.9099,230.1144,286.29,33.7816
131,0.2241,572.5543,159.3242,329.2087,537.9602,179.4532,682.8878,15.1696,156.4092,29.7436,392.4199,689.682,1000.0,142.7115,201.8785,291.8912,36.3953
131,0.2238,798.9229,179.2249,248.5439,312.9808,238.4659,653.2266,14.6835,175.8715,29.7929,266.1861,702.4988,603.773,150.3209,92.62,354.2792,21.0072
131,0.2238,537.2507,143.2714,233.5621,284.0587,205.937,582.5953,15.1558,194.4452,33.3805,292.2752,704.0931,656.4925,169.4008,109.8013,320.3108,37.013
131,0.2238,532.7023,114.9973,273.1526,687.231,184.8357,791.6798,10.0494,224.9448,41.8376,313.2764,691.0896,665.0814,179.5749,207.6314,357.6044,32.8504
131,0.2246,638.2013,114.9973,292.3649,686.8618,184.8357,863.8989,10.7155,189.4626,30.9532,331.204,801.5818,706.7917,180.9563,126.377,311.0669,36.0243
132,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
132,0.2243,548.402,171.7388,275.6312,834.9422,228.8642,557.0167,15.338,266.6378,44.9551,326.7616,660.1447,786.5023,215.9901,182.3972,268.9526,39.1225
132,0.2243,712.1796,119.7713,345.3078,522.7238,120.4069,594.5868,10.1894,226.5534,43.5023,280.6023,679.326,641.6039,148.6842,170.3574,380.4054,21.4772
132,0.2242,564.717,167.8525,264.6221,743.2602,243.4475,610.9669,13.7504,245.1392,38.8413,312.7327,531.5401,762.773,198.0286,230.1144,286.29,46.7021
132,0.2239,728.5602,114.9973,258.2139,571.1941,174.8719,791.6798,9.8512,224.9448,41.8376,330.7157,679.326,706.7917,828.7504,170.3574,357.6044,35.4543
132,0.2279,553.1158,280.012,220.6967,687.231,173.8092,699.2641,10.0494,142.2426,50.1937,313.2764,435.6297,641.6039,905.0479,207.6314,305.8183,33.4614
132,0.2243,798.9229,179.2249,248.5439,312.9808,238.4659,653.2266,13.7504,175.8715,37.9708,266.1861,702.4988,603.773,159.9099,230.1144,286.29,21.0072
132,0.2239,728.5602,114.9973,273.1526,400.17,149.4454,629.7118,9.8512,226.5534,41.8376,330.7157,679.326,692.2646,170.6358,170.3574,357.6044,35.9659
132,0.2239,532.7023,103.6182,220.6967,284.0587,205.937,699.2641,10.0494,189.4626,33.3805,292.2752,704.0931,656.4925,169.4008,109.8013,305.8183,33.4614
132,0.2431,398.4942,177.862,338.1709,310.4764,257.6907,770.7867,14.8561,242.5665,28.0422,243.2733,587.5771,589.9964,142.7266,173.3367,83.3636,44.3555
132,0.2237,531.01,125.7488,243.3185,716.267,194.0686,626.0229,13.5961,230.5777,30.6768,312.9638,726.8621,674.6034,187.7183,234.5696,334.6281,32.2121
132,0.2243,712.1796,159.3242,329.2087,537.9602,179.4532,682.8878,15.1696,156.4092,43.5023,392.4199,689.682,1000.0,170.6358,170.3574,380.4054,36.3953
132,0.2238,688.772,103.6182,220.6967,548.3724,155.1165,709.9091,13.7289,162.3203,34.7312,305.2082,691.0896,643.1377,192.1109,182.7039,342.4153,33.4614
132,0.2241,572.5543,159.3242,258.2139,537.9602,179.4532,582.5953,15.1696,156.4092,33.3805,310.4094,689.682,665.0814,828.7504,201.8785,291.8912,36.3953
132,0.2256,638.2013,159.0808,258.2139,589.9282,174.8719,582.5953,10.7155,189.4626,30.9532,310.4094,801.5818,665.0814,199.8555,126.377,281.9687,36.0243
132,0.2269,537.2507,143.2714,233.5621,400.17,205.937,783.0396,15.1558,194.4452,33.3805,331.204,570.584,808.8799,180.9563,170.3574,380.4054,35.9659
132,0.2239,532.7023,280.012,258.2139,571.1941,173.8092,582.5953,10.1894,142.2426,33.3805,310.4094,691.0896,641.6039,828.7504,207.6314,300.2075,21.4772
132,0.2248,537.2507,103.6182,258.2139,687.231,253.3968,699.2641,14.8944,189.4626,33.3805,310.4094,801.5818,665.0814,905.0479,188.9207,305.8183,34.7688
132,0.2262,481.2754,159.0808,258.2139,589.9282,138.7696,716.6443,10.9793,248.329,47.849,343.8704,438.2501,720.0912,833.2356,182.7039,281.9687,34.7688
132,0.2242,638.2013,114.9973,345.3078,400.17,149.4454,582.5953,15.1558,194.4452,33.7546,292.2752,704.0931,656.4925,180.9563,109.8013,380.4054,35.9659
133,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
133,0.2242,798.9229,179.2249,248.5439,312.9808,238.4659,653.2266,13.7504,245.1392,38.8413,266.1861,531.5401,762.773,198.0286,230.1144,286.29,46.7021
133,0.2239,728.5602,159.3242,273.1526,537.9602,179.4532,682.8878,15.1696,156.4092,43.5023,330.7157,689.682,1000.0,170.6358,170.3574,357.6044,36.3953
133,0.2237,805.2637,96.9518,223.7721,592.8423,192.4426,705.848,14.3864,152.5242,33.6704,314.5299,797.2799,561.6158,192.5772,192.9578,377.227,32.5888
133,0.2242,688.772,167.8525,264.6221,743.2602,243.4475,709.9091,13.7289,162.3203,34.7312,305.2082,531.5401,762.773,192.1109,230.1144,286.29,46.7021
133,0.2237,537.2507,103.6182,258.2139,687.231,253.3968,699.2641,10.9085,224.9448,38.3716,310.4094,644.155,665.0814,905.0479,188.9207,305.8183,34.7688
133,0.2245,529.5889,283.0722,314.8815,531.5203,179.9562,585.5366,11.9064,152.6814,31.8429,279.8251,700.5693,614.2685,1000.0,202.9024,396.1178,35.417
133,0.2243,798.9229,179.2249,273.1526,400.17,238.4659,629.7118,13.7504,175.8715,37.9708,330.7157,702.4988,603.773,159.9099,230.1144,286.29,21.0072
133,0.2243,722.8427,217.3875,281.6034,258.5996,207.5069,612.6567,15.6275,210.0377,37.575,300.8036,622.2975,544.5247,168.217,117.4744,339.8791,32.9835
133,0.2369,398.4942,177.862,258.2139,310.4764,257.6907,716.6443,10.9793,248.329,47.849,243.2733,438.2501,589.9964,142.7266,173.3367,83.3636,44.3555
133,0.224,577.8077,112.1311,343.4558,364.9746,190.6753,755.217,13.6166,250.7671,47.8087,391.679,693.3644,740.7934,157.3243,180.5803,362.6304,30.9471
133,0.2287,677.5391,129.9996,271.058,512.987,155.6258,698.9746,11.8076,245.5272,36.8163,320.4519,414.9208,667.2666,815.7202,140.8577,300.8343,31.1562
133,0.2238,712.1796,159.3242,329.2087,537.9602,158.6087,791.6798,10.9085,156.4092,43.5023,352.8787,689.682,1000.0,170.6358,188.9207,305.8183,36.3953
133,0.2241,688.772,159.3242,258.2139,548.3724,179.4532,582.5953,15.1696,162.3203,34.7312,305.2082,691.0896,643.1377,192.1109,182.7039,291.8912,33.4614
133,0.2241,532.7023,280.012,258.2139,743.2602,173.8092,582.5953,10.1894,142.2426,33.3805,310.4094,691.0896,641.6039,198.0286,207.6314,286.29,46.7021
133,0.2403,538.2192,152.8863,304.4085,282.8529,163.0485,665.6332,15.8267,190.4681,34.3617,254.9944,612.5264,555.5439,872.1744,144.5608,99.2133,48.5299
133,0.2248,652.1418,150.7059,299.9062,577.5861,122.5865,775.1236,13.3396,246.8944,42.6675,362.3212,641.3159,947.7349,158.4515,177.1508,371.0589,40.0746
133,0.2242,798.9229,119.7713,248.5439,522.7238,120.4069,653.2266,10.1894,175.8715,43.5023,280.6023,702.4988,603.773,148.6842,170.3574,286.29,21.0072
133,0.2431,712.1796,119.7713,345.3078,310.4764,257.6907,770.7867,10.1894,226.5534,43.5023,280.6023,587.5771,589.9964,142.7266,170.3574,83.3636,44.3555
133,0.2322,873.0303,97.7669,256.2452,689.0023,132.7401,832.7198,9.1461,282.8522,48.2195,321.9402,467.8654,748.1995,763.643,190.0512,386.4381,35.3946
134,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
134,0.2237,805.2637,96.9518,248.5439,312.9808,192.4426,705.848,13.7504,152.5242,38.8413,266.1861,797.2799,561.6158,198.0286,192.9578,377.227,46.7021
134,0.2242,728.5602,159.3242,248.5439,312.9808,179.4532,653.2266,13.7504,245.1392,43.5023,266.1861,531.5401,762.773,198.0286,230.1144,286.29,36.3953
134,0.2241,532.7023,280.012,258.2139,743.2602,173.8092,582.5953,10.1894,142.2426,33.3805,310.4094,691.0896,641.6039,198.0286,207.6314,286.29,46.7021
134,0.2239,688.772,114.9973,220.6967,282.8529,158.6087,665.6332,15.8267,224.9448,38.3716,352.8787,612.5264,706.7917,192.1109,188.9207,305.8183,48.5299
134,0.2295,955.1488,90.6312,305.9638,631.6218,163.4745,632.3559,13.7421,281.2851,45.1107,247.1915,508.4607,843.6961,843.5737,129.0385,380.2952,53.653
134,0.2248,652.1418,129.9996,299.9062,512.987,122.5865,698.9746,13.3396,245.5272,42.6675,320.4519,641.3159,667.2666,815.7202,177.1508,371.0589,40.0746
134,0.2238,712.1796,159.3242,329.2087,522.7238,158.6087,791.6798,10.1894,156.4092,43.5023,280.6023,702.4988,603.773,170.6358,188.9207,305.8183,21.0072
134,0.2238,671.4296,109.8413,343.3713,285.9179,172.8476,792.3377,10.1156,250.8397,46.5487,442.0136,655.7017,569.1928,124.0728,169.8979,335.8601,36.6752
134,0.2237,772.2979,148.5325,315.1313,218.7053,223.3398,543.9284,11.7762,190.5656,33.1667,303.5258,628.1887,667.524,184.109,129.6615,307.8214,35.1599
134,0.224,805.2637,96.9518,223.7721,592.8423,192.4426,705.848,15.1696,156.4092,43.5023,314.5299,689.682,561.6158,170.6358,170.3574,357.6044,36.3953
134,0.2243,529.5889,283.0722,314.8815,531.5203,238.4659,629.7118,11.9064,152.6814,31.8429,330.7157,702.4988,603.773,1000.0,230.1144,286.29,35.417
134,0.2242,529.5889,283.0722,314.8815,531.5203,179.9562,653.2266,13.7504,152.6814,31.8429,279.8251,531.5401,614.2685,198.0286,230.1144,286.29,35.417
134,0.2238,728.5602,159.3242,273.1526,537.9602,158.6087,791.6798,10.9085,156.4092,43.5023,352.8787,689.682,1000.0,170.6358,188.9207,305.8183,36.3953
134,0.2403,688.772,152.8863,304.4085,282.8529,179.4532,582.5953,15.8267,162.3203,34.3617,254.9944,612.5264,555.5439,192.1109,182.7039,99.2133,33.4614
134,0.2346,538.2192,152.8863,304.4085,689.0023,132.7401,832.7198,9.1461,282.8522,48.2195,321.9402,467.8654,748.1995,763.643,144.5608,99.2133,35.3946
134,0.2431,398.4942,177.862,345.3078,310.4764,257.6907,770.7867,10.1894,226.5534,43.5023,243.2733,587.5771,589.9964,142.7266,173.3367,83.3636,44.3555
134,0.2238,873.0303,97.7669,273.1526,537.9602,132.7401,832.7198,9.1461,156.4092,43.5023,330.7157,689.682,1000.0,763.643,190.0512,357.6044,36.3953
134,0.2238,712.1796,159.3242,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,689.682,706.7917,170.6358,188.9207,305.8183,33.4614
134,0.2403,677.5391,152.8863,271.058,512.987,155.6258,665.6332,15.8267,190.4681,36.8163,254.9944,612.5264,555.5439,872.1744,140.8577,99.2133,31.1562
135,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
135,0.225,653.4528,91.608,238.7464,303.3234,150.1283,758.5137,9.2615,211.8662,39.503,310.8445,649.3888,771.247,747.3798,172.7311,388.3808,35.8943
135,0.2241,593.1967,89.1621,244.0721,508.8336,163.507,626.0794,12.2307,136.3068,40.2194,300.4079,717.3286,724.1991,193.4178,195.3789,384.0679,35.5228
135,0.2246,715.8018,145.201,295.3591,609.334,187.6276,784.3224,15.8493,221.5731,32.0504,369.9628,552.4409,648.6606,148.7559,147.5564,313.5304,28.0169
135,0.2237,741.6959,95.919,235.7003,668.2951,228.7193,731.8119,9.6502,153.6606,55.8047,325.5194,670.0851,1000.0,159.8312,190.4296,328.7691,33.4435
135,0.2238,688.772,152.8863,304.4085,531.5203,179.9562,582.5953,15.8267,152.6814,34.3617,254.9944,612.5264,614.2685,192.1109,182.7039,286.29,35.417
135,0.2241,532.7023,159.3242,258.2139,537.9602,158.6087,791.6798,10.9085,142.2426,43.5023,310.4094,689.682,1000.0,170.6358,207.6314,286.29,46.7021
135,0.2241,712.1796,159.3242,329.2087,743.2602,173.8092,582.5953,10.1894,142.2426,43.5023,310.4094,691.0896,603.773,198.0286,188.9207,286.29,21.0072
135,0.2436,385.7611,172.0267,250.5083,290.5145,221.4242,763.4138,8.8995,238.7509,35.1918,261.7361,639.9174,676.8327,132.0426,236.6792,88.157,38.6031
135,0.2238,620.5584,123.1918,222.5726,437.1674,122.1515,662.0319,12.8119,254.9007,47.4845,322.9185,643.253,630.406,796.9828,206.3676,324.5824,45.6428
135,0.2238,561.1492,165.7377,324.5466,543.0359,156.1952,670.7541,11.0003,166.7562,53.9126,283.5209,694.9385,658.5666,179.6035,201.4876,309.3557,22.5823
135,0.2238,721.1702,174.0695,269.3687,482.7458,142.4821,869.1539,10.1539,136.9808,45.3496,307.898,691.35,526.787,195.7237,206.2983,308.0717,23.4051
135,0.2242,529.5889,283.0722,314.8815,531.5203,179.9562,653.2266,11.9064,152.6814,31.8429,279.8251,531.5401,614.2685,1000.0,230.1144,286.29,35.417
135,0.2254,805.2637,96.9518,248.5439,312.9808,179.9562,705.848,13.7504,152.6814,38.8413,279.8251,797.2799,614.2685,198.0286,192.9578,286.29,46.7021
135,0.2237,805.2637,96.9518,223.7721,402.5188,192.4426,791.6798,10.9085,156.4092,43.5023,352.8787,644.155,561.6158,192.1109,188.9207,305.8183,36.3953
135,0.2237,671.4296,109.8413,329.2087,285.9179,172.8476,791.6798,10.1156,250.8397,43.5023,442.0136,702.4988,569.1928,124.0728,188.9207,335.8601,36.6752
135,0.224,652.1418,283.0722,299.9062,512.987,238.4659,698.9746,11.9064,245.5272,31.8429,330.7157,702.4988,603.773,1000.0,230.1144,371.0589,35.417
135,0.2462,398.4942,177.862,345.3078,310.4764,132.7401,770.7867,10.1894,226.5534,43.5023,243.2733,689.682,589.9964,142.7266,190.0512,83.3636,44.3555
135,0.2239,805.2637,96.9518,223.7721,537.9602,192.4426,791.6798,10.9085,156.4092,43.5023,352.8787,689.682,1000.0,170.6358,188.9207,357.6044,36.3953
135,0.2238,712.1796,159.3242,220.6967,402.5188,158.6087,791.6798,10.1894,224.9448,43.5023,352.8787,702.4988,603.773,170.6358,188.9207,305.8183,21.0072
136,0.2237,671.4296,109.8413,329.2087,285.9179,172.8476,791.6798,10.1156,250.8397,43.5023,442.0136,702.4988,569.1928,124.0728,188.9207,335.8601,36.6752
136,0.2237,688.772,159.3242,258.2139,531.5203,158.6087,791.6798,10.9085,152.6814,34.3617,254.9944,612.5264,1000.0,170.6358,182.7039,286.29,46.7021
136,0.2241,398.4942,177.862,345.3078,310.4764,173.8092,582.5953,10.1894,226.5534,43.5023,243.2733,689.682,589.9964,198.0286,190.0512,286.29,21.0072
136,0.2237,688.772,114.9973,220.6967,402.5188,158.6087,791.6798,10.9085,224.9448,38.3716,352.8787,644.155,706.7917,192.1109,188.9207,305.8183,33.4614
136,0.2237,764.4838,158.2742,265.6397,509.056,161.7289,991.8005,11.69,153.8023,38.1289,259.9379,644.0747,617.8914,203.4859,211.2622,299.0475,17.6202
136,0.2246,715.6334,101.6171,217.4129,266.707,173.2824,679.5514,10.1106,184.8494,43.5385,444.1132,825.7512,543.3927,164.9223,175.6081,319.2403,31.4596
136,0.2252,530.5245,100.5302,264.4425,611.5492,146.4175,871.7089,14.4788,211.7455,33.0449,413.1236,519.2198,637.0396,207.5533,144.588,309.9149,26.6725
136,0.2248,723.4551,151.5561,238.889,572.9526,157.6106,637.8954,17.7015,144.0379,30.1272,367.458,673.7599,650.1624,143.5561,197.2211,259.4973,29.5361
